Module,Stage,Status,business_id,name,address,city,state,postal_code,PhoneDayNumber,PhoneDayExt,Status
FoodFacility,Active,Permitted,15566,Beulah's Red Velvet Lounge,4769 Dr M L King,St Louis,MO,63113,652-6154,,Permitted
FoodFacility,Active,Permitted,20822,Beyond Broadway,112 Sidney,St Louis,MO,63104,776-5929,,Permitted
FoodFacility,Active,Permitted,1201027,Big City Subs And Grill,2906 MARKET,St Louis,MO,63103,652-3354,,Permitted
FoodFacility,Active,Permitted,20967,Big Daddy's,1000 SIDNEY,St Louis,MO,63104,771-3066,,Permitted
FoodFacility,Active,Permitted,10100010,Big Daddy's On The Landing,118 Morgan St,St Louis,MO,63102,621-6700,,Permitted
FoodFacility,Active,Permitted,37601,Big Ed's Chili Mac,510 Pine,St Louis,MO,63101,421-9040,,Permitted
FoodFacility,Active,Permitted,11000087,Big Moma's Eatery & Banquet,2820 Goodfellow Blvd,St Louis,MO,63135,236-1113,,Permitted
FoodFacility,Active,Permitted,KHUS-9MSPHL,Big Will Combo's & More,1514 Hodiamont,SAINT LOUIS,MO,63112,,,Permitted
FoodFacility,Active,Permitted,18640,Biggies,3332 WATSON 34,St Louis,MO,63139,781-0061,,Permitted
FoodFacility,Active,Permitted,21146,Bikers Corner Rest & Lounge,1924 N VANDEVENTER,St Louis,MO,63113,535-5250,,Permitted
FoodFacility,Active,Permitted,KHUS-9P3MHR,Bikram Hot Yoga Midwest,3121 S Grand Ave,SAINT LOUIS,MO,63118,771-1866,,Permitted
FoodFacility,Active,Permitted,MWHN-9A7N59,Bi-Lingual Intl Assistant Svc,1329 Macklind Ave,SAINT LOUIS,MO,63110,,,Permitted
FoodFacility,Active,Permitted,MWHN-92YSNK,Billies Fine Food,1802 S Broadway,St Louis,MO,63104,621-0848,,Permitted
FoodFacility,Active,Permitted,19837,Billy Burke's Restaurant,1915 Billups Ave,St Louis,MO,63113,531-3070,,Permitted
FoodFacility,Active,Permitted,36015,Bi-Lo Clara Mkt & Pkg Liquor,1354 Clara Ave,St Louis,MO,63104,367-1640,,Permitted
FoodFacility,Active,Permitted,38187,Bi-Lo Mkt & Pkg Liquor,5440 Dr M L King,St Louis,MO,63112,367-1534,,Permitted
FoodFacility,Active,Permitted,18100,Bing Lau Chop Suey,3101 N GRAND,St Louis,MO,63107,622-6228,,Permitted
FoodFacility,Active,Permitted,4179,Bishop Dubourg High School Caf,5850 Eichelberger,St Louis,MO,63109,832-3030,,Permitted
FoodFacility,Active,Permitted,7600085,Bissinger's,32 - 34 MARYLAND Ave,St Louis,MO,63108,367-9750,,Permitted
FoodFacility,Active,Permitted,KHUS-9HQQ34,Bittersweet Artisan Truffles @ Mt Tabor UCC,6520 Arsenal St,SAINT LOUIS,MO,63139,645-9025,,Permitted
FoodFacility,Active,Permitted,1400431,Bixby's,5656 Lindell,St Louis,MO,63112,361-7313,,Permitted
FoodFacility,Active,Permitted,19855,Bj Hospital North Kitchen - Northern Lights Cafe @ CAM,216 S KINGSHIGHWAY,St Louis,MO,,454-7150,,Permitted
FoodFacility,Active,Permitted,KHUS-9NKPUJ,BJ's Gul-licious Backyard BBQ,11535 Withersfield Dr,SAINT LOUIS,MO,63138,,,Permitted
FoodFacility,Active,Permitted,20999,Bjt Enterprise,3761 LEE,St Louis,MO,63107,(31-0242,,Permitted
FoodFacility,Active,Permitted,MLEN-97FSMT,Black Bear Co-Op,2639 Cherokee,St Louis,MO,63118,771-2236,,Permitted
FoodFacility,Active,Permitted,MWHN-9BULZ8,Black Box Theatre,501-19 N Grand,St Louis,MO,63103,289-1523,,Permitted
FoodFacility,Active,Permitted,17280,Black Derby Saloon,3701 S KINGSHIGHWAY,St Louis,MO,63109,351-7575,,Permitted
FoodFacility,Active,Permitted,KHUS-9JGJWB,Blanca Mexican Restaurant,2737 Cherokee St,SAINT LOUIS,MO,63118,776-2315,,Permitted
FoodFacility,Active,Permitted,MWIS-98NQRV,Blank Space,2847 Cherokee,SAINT LOUIS,MO,63105,651-3021,,Permitted
FoodFacility,Active,Permitted,MWHN-8XFNKY,BLE,2031 Bremen,St Louis,MO,63107,,,Permitted
FoodFacility,Active,Permitted,MWHN-8XFNS8,BLE Bennie Elder,2031 Bremen,St Louis,MO,63107,,,Permitted
FoodFacility,Active,Permitted,MLEN-9G9NHS,Blissful Vapors,4240 A Manchester,SAINT LOUIS,MO,63146,,,Permitted
FoodFacility,Active,Permitted,11000072,Blondie's Coffee And Wine Bar,1301 WASHINGTON,St Louis,MO,63103,406-6755,,Permitted
FoodFacility,Active,Permitted,1400618,Blood & Sand,1500 St Charles,St Louis,MO,63103,241-7263,,Permitted
FoodFacility,Active,Permitted,1200271,Blue Note Lounge 1St Flr,1401 CLARK,St Louis,MO,63103,622-5400,,Permitted
FoodFacility,Active,Permitted,1200269,Blue Note Lounge 2nd Floor,1401 CLARK,St Louis,MO,63103,622-5400,,Permitted
FoodFacility,Active,Permitted,18260,Blue Swan Cocktail Lounge,4700 Dr Martin Luther King 02,St Louis,MO,63113,531-4050,,Permitted
FoodFacility,Active,Permitted,MWIS-98YRCK,Blueprint Coffee,6225 Delmar Blvd,SAINT LOUIS,MO,63130,266-6808,,Permitted
FoodFacility,Active,Permitted,37749,Blues City Deli,2438 MCNAIR,St Louis,MO,63104,773-8225,,Permitted
FoodFacility,Active,Permitted,1400109,Bo Fung Chinese Kitchen,6810 Gravois,St Louis,MO,63116,353-8216,,Permitted
FoodFacility,Active,Permitted,MWHN-96FLET,Bobby's Hot City Franks,608 Vitry Dr,MANCHESTER,MO,63011,640-4838,,Permitted
FoodFacility,Active,Permitted,MWIS-9DGR8A,Bobby's Place Plager Room,1128-1130 Washington Ave,SAINT LOUIS,MO,63101,,,Permitted
FoodFacility,Active,Permitted,1400267,Bobo Noodle House,278 N SKINKER,St Louis,MO,63130,863-7373,,Permitted
FoodFacility,Active,Permitted,37835,Bob's Quality Market,2708 N Florissant,St Louis,MO,63106,241-5658,,Permitted
FoodFacility,Active,Permitted,1400527,Bogarts Smokehouse,1627 S 9th St,St Louis,MO,63104,621-3107,,Permitted
FoodFacility,Active,Permitted,37273,Boilermakers Local 27,1547 S Broadway,St Louis,MO,63104,421-3151,,Permitted
FoodFacility,Active,Permitted,MLEN-97WPED,Bombay Food Junkies,201 Braeshire Dr,BALLWIN,MO,63021,578-6583,,Permitted
FoodFacility,Active,Permitted,1200177,Bommar's Sports Bar & Grill,4621 Beck,St Louis,MO,63116,772-9500,,Permitted
FoodFacility,Active,Pending,#N/A,Bon Appetit dba The Shell Cafe,520 S Euclid,St Louis,MO,63110,,,#N/A
FoodFacility,Active,Permitted,1400645,Bonos Pizzeria,4500 Hampton,St Louis,MO,63109,644-6666,,Permitted
FoodFacility,Active,Permitted,CGIA-9PRPMS,Boo Cat Club,812 N Union,SAINT LOUIS,MO,63108,,,Permitted
FoodFacility,Active,Permitted,38432,Bosna Gold,4601 Gravois,St Louis,MO,63116,351-2058,,Permitted
FoodFacility,Active,Permitted,1201005,Boxes Inc,1833 KNOX Ave,St Louis,MO,63139,781-2600,,Permitted
FoodFacility,Active,Permitted,1400487,Brandis Market,3659 NEBRASKA,St Louis,MO,63118,773-6620,,Permitted
FoodFacility,Active,Permitted,MLEN-98ESBV,Brasil Express By Yemanja,2900 Missouri,St Louis,MO,63118,771-7457,,Permitted
FoodFacility,Active,Permitted,1200603,Brasserie By Niche,4580 Laclede,St Louis,MO,63108,454-0600,,Permitted
FoodFacility,Active,Permitted,1400217,Brazie's,3073 Watson Rd,St Louis,MO,63139,481-5464,,Permitted
FoodFacility,Active,Permitted,37816,Breaktime Catering #101,2480 SOUTHWIND MEADOW CT,St Louis,MO,63129,707-4020,,Permitted
FoodFacility,Active,Permitted,37443,Brennans,4659 MARYLAND,St Louis,MO,63108,361-9444,,Permitted
FoodFacility,Active,Permitted,37451,Breve' Espresso,909 Chestnut,St Louis,MO,63101,231-2326,,Permitted
FoodFacility,Active,Permitted,MWIS-9H5SHP,Bridge Bread,5622 S Grand,SAINT LOUIS,MO,63111,608-086,,Permitted
FoodFacility,Active,Permitted,1201105,Bridgeway City Ctr (2Nd Floor),1027 S Vandeventer,St Louis,MO,63110,224-1700,,Permitted
FoodFacility,Active,Permitted,MWIS-9DKS4P,Bright Beginning Learning Academy,2027 S JEFFERSON,St Louis,MO,,664-2500,,Permitted
FoodFacility,Active,Permitted,11000092,Brincos Mexican Grill & Cantina,3108 Olive,St Louis,MO,63103,533-1409,,Permitted
FoodFacility,Active,Permitted,MLEN-99JT7Z,Broadway Mart,4214 A S Broadway,SAINT LOUIS,MO,63111,351-0507,,Permitted
FoodFacility,Active,Permitted,MLEN-9J2LJD,Broadway Meat Market,8306 N Broadway,St Louis,MO,63147,389-2587,,Permitted
FoodFacility,Active,Permitted,MLEN-9J2LJD,Broadway Meat Market,8306 N Broadway,St Louis,MO,63147,,,Permitted
FoodFacility,Active,Permitted,20447,Broadway Oyster Bar,736 S BROADWAY,St Louis,MO,63102,621-8811,,Permitted
FoodFacility,Active,Permitted,1400632,Brothers Diner,1508 Whittier,St Louis,MO,63113,533-2022,,Permitted
FoodFacility,Active,Permitted,1200217,Bruno's American Grill,2652 HAMPTON,St Louis,MO,63139,769-9331,,Permitted
FoodFacility,Active,Permitted,1200665,Bryan Cave Law Firm Dining Room Floor 36,211 N Broadway,St Louis,MO,63102,259-2000,,Permitted
FoodFacility,Active,Permitted,MLEN-95DNNQ,Buck's Good Eats,7823 St Charles Rock Rd,SAINT LOUIS,MO,63114,357-2837,,Permitted
FoodFacility,Active,Permitted,KHUS-9MNLTV,Bud Light Party Zone,701 Convention Plaza,St Louis,MO,63101,,,Permitted
FoodFacility,Active,Permitted,1200267,Bud Light Zone Club Kitchen,1401 CLARK,St Louis,MO,63103,622-5400,,Permitted
FoodFacility,Active,Permitted,MWIS-9GVN4M,Budweiser Brew House,601 Clark - Unit J Ave,SAINT LOUIS,MO,63102,,,Permitted
FoodFacility,Active,Permitted,1400253,Burger King,5030 NATURAL BRIDGE,St Louis,MO,63120,385-6215,,Permitted
FoodFacility,Active,Permitted,1400253,Burger King,5025 Delmar Ave,St Louis,MO,63108,361-1336,,Permitted
FoodFacility,Active,Permitted,1400253,Burger King,3259 Hampton Ave,St Louis,MO,63139,644-2415,,Permitted
FoodFacility,Active,Permitted,1200295,Burger King #16791,932 Loughborough,St Louis,MO,63111,457-1011,,Permitted
FoodFacility,Active,Permitted,20096,Bus Loop Burgers,6111 DR M L KING,St Louis,MO,63133,385-4341,,Permitted
FoodFacility,Active,Permitted,1400436,Busch Stadium - Outside Area,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38242,Busch Stadium 132 - Carry Out,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38243,Busch Stadium 135 - Carry Out,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38244,Busch Stadium 139 Carry Out,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38245,Busch Stadium 141 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38246,Busch Stadium 146 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38247,Busch Stadium 148 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38248,Busch Stadium 150 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38249,Busch Stadium 152 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38250,Busch Stadium 154 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38251,Busch Stadium 161 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38252,Busch Stadium 162 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38253,Busch Stadium 169 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38254,Busch Stadium 233 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38255,Busch Stadium 250 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38256,Busch Stadium 265 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38257,Busch Stadium 270 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38279,Busch Stadium 271 - Carry Out,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38262,Busch Stadium 358 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38258,Busch Stadium 432 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38259,Busch Stadium 437 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38260,Busch Stadium 446 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38261,Busch Stadium 450 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38263,Busch Stadium 501 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38264,Busch Stadium 507 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38265,Busch Stadium 509 - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,1201242,Busch Stadium Asian Station,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38267,Busch Stadium B150 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38280,Busch Stadium B272 -Bowtie Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38275,Busch Stadium Bridge Club,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38278,Busch Stadium Cardinal Club Lounge,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38310,Busch Stadium Carvery Station,405 S Broadway,St Louis,MO,63102,345-9122,,Permitted
FoodFacility,Active,Permitted,38310,Busch Stadium Carvery Station,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38268,Busch Stadium Cb1 - Bar Pretzelry,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38269,Busch Stadium Cb2 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38270,Busch Stadium Cb3 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38271,Busch Stadium Cb4 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,1400199,Busch Stadium Centerfield Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38282,Busch Stadium Champions Club,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38277,Busch Stadium Coca Cola Party Deck,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38281,Busch Stadium Deluxe Box Kitchen,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38272,Busch Stadium Dessert - Carry Out,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38273,Busch Stadium Dugout 1 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38274,Busch Stadium Dugout 3 - Bar,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38266,Busch Stadium Employee Meal,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38286,Busch Stadium Pantry 1 Level 2A (Game Day Pantry),405 S BROADWAY,St Louis,MO,63102,421-6883,,Permitted
FoodFacility,Active,Permitted,38311,Busch Stadium Pantry 1 Level 2B,405 S Broadway,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38284,Busch Stadium Red Bird Club Kitchen #240,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38276,Busch Stadium Scoreboard Patio,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,38283,Busch Stadium Sportservice Warehouse,405 S BROADWAY,St Louis,MO,63102,345-9100,,Permitted
FoodFacility,Active,Permitted,MWIS-8V6SMF,Busy Bee's Taste of Honey & Gifts,960 Harlan,St Louis,MO,63147,332-7311,,Permitted
FoodFacility,Active,Permitted,1400192,Busy B's Preschool,2737 S Kingshighway Blvd,St Louis,MO,63139,773-2133,,Permitted
FoodFacility,Active,Permitted,1400312,Butlers Pantry,1414 Park Ave,St Louis,MO,63104,664-7680,,Permitted
FoodFacility,Active,Permitted,1200599,Butler's Pantry @ The Palladium,1400 PARK Place,St Louis,MO,63104,664-7680,,Permitted
FoodFacility,Active,Permitted,35572,Buttery Restaurant,3659 S GRAND,St Louis,MO,63118,771-4443,,Permitted
FoodFacility,Active,Permitted,15806,Buttons & Bows Pre-School Deve,2819 UNION,St Louis,MO,63115,381-5544,,Permitted
FoodFacility,Active,Permitted,37931,Buttons And Bows Preschool,2825 UNION,St Louis,MO,63115,381-5544,,Permitted
FoodFacility,Active,Permitted,20823,C & W Fried Grill Co,9009 RIVERVIEW,St Louis,MO,63147,867-6899,,Permitted
FoodFacility,Active,Permitted,20442,C C's Depot Dogs,3202 S KINGSHIGHWAY,St Louis,MO,63139,865-0700,,Permitted
FoodFacility,Active,Permitted,10260,C W's Lounge,2600 Natural Bridge,St Louis,MO,63107,531-4059,,Permitted
FoodFacility,Active,Permitted,1400491,Cabin Inn,701 N 15Th,St Louis,MO,63103,332-9815,,Permitted
FoodFacility,Active,Permitted,MLEN-92HTPP,Cafe 1222 by IL @ Federal Center,1222 Spruce,St Louis,MO,63103,381-7433,,Permitted
FoodFacility,Active,Permitted,1400086,Cafe Bar Skala,5051 GRAVOIS,St Louis,MO,63116,960-0997,,Permitted
FoodFacility,Active,Permitted,MWIS-8VFR4V,Cafe Cornucopia,100  S 4th St suite 150 St,SAINT LOUIS,MO,63102,727-7773,,Permitted
FoodFacility,Active,Permitted,MWIS-8VFR4V,Cafe Cornucopia,500 N Broadway,St Louis,MO,63102,,,Permitted
FoodFacility,Active,Permitted,MLEN-97CM6Q,Cafe Di Organo,1221 Locust ST Ste 301,St Louis,MO,63103,678-2000,,Permitted
FoodFacility,Active,Permitted,MWHN-97VJGH,Cafe Eau,212 N Kingshighway 32,St Louis,MO,63108,633-3000,,Permitted
FoodFacility,Active,Permitted,1400591,Cafe Korzo,6413 Hampton,St Louis,MO,63109,553-3267,,Permitted
FoodFacility,Active,Permitted,18736,Cafe Kudu,ONE GOVERNMENT DR FOREST PARK,St Louis,MO,63110,781-0900,4576,Permitted
FoodFacility,Active,Permitted,1400400,Cafe Madeleine @ Piper Palm House,4262 MAGNOLIA,St Louis,MO,63110,771-2679,,Permitted
FoodFacility,Active,Permitted,MLEN-9BWPP8,Cafe May Hong,3730 Gravois Ave,St Louis,MO,63116,537-5003,,Permitted
FoodFacility,Active,Permitted,PMAY-8VFJ7W,Cafe Milan,5045 Gravois,St Louis,MO,63116,,,Permitted
FoodFacility,Active,Permitted,1400326,Cafe Mochi,3221 S Grand,St Louis,MO,63118,773-5000,,Permitted
FoodFacility,Active,Permitted,35942,Cafe Natasha's Kabob International,3200 S GRAND,St Louis,MO,63118,771-3411,,Permitted
FoodFacility,Active,Permitted,1400409,Cafe Nova,5611 S Kingshighway,St Louis,MO,63109,351-7443,,Permitted
FoodFacility,Active,Permitted,1200199,Cafe Osage,4605 OLIVE,St Louis,MO,63108,454-6868,,Permitted
FoodFacility,Active,Permitted,35945,Cafe Palermo,4401 Delor,St Louis,MO,63116,802-7705,,Permitted
FoodFacility,Active,Permitted,1200191,Cafe Ventana,3919 W Pine 23,St Louis,MO,,531-7500,,Permitted
FoodFacility,Active,Permitted,35023,Caleco's Bar & Grill,101 N BROADWAY,St Louis,MO,63102,421-0708,,Permitted
FoodFacility,Active,Permitted,36137,Cam Food Cart,4921 PARKVIEW,St Louis,MO,63110,362-5619,,Permitted
FoodFacility,Active,Permitted,MWHN-8UMJ9V,Cambridge Adult Day Ctr LLC,4249 Michigan Ave,St Louis,MO,63111,932-1221,,Permitted
FoodFacility,Active,Permitted,18662,Canton House Chop Suey,4100 N Grand,St Louis,MO,,531-0005,,Permitted
FoodFacility,Active,Permitted,35604,Captain D's #3304,920 S Grand,St Louis,MO,63103,772-9775,,Permitted
FoodFacility,Active,Permitted,KHUS-9PHNB7,Captain Seafood #83,730 Carroll,St Louis,MO,63104,803-9043,,Permitted
FoodFacility,Active,Permitted,MWIS-9G9LH6,Cardinals Nations 1st floor,601 Clark St,SAINT LOUIS,MO,63102,,,Permitted
FoodFacility,Active,Permitted,MWIS-9G9LBS,Cardinals Nations 2nd floor,601 Clark St,SAINT LOUIS,MO,63102,,,Permitted
FoodFacility,Active,Permitted,MWIS-9GAMWN,Cardinals Nations 3rd floor,601 Clark St,SAINT LOUIS,MO,63102,,,Permitted
FoodFacility,Active,Permitted,37809,Carlos Hot Dogs,400 N 4TH #1804,St Louis,MO,63103,420-2780,,Permitted
FoodFacility,Active,Permitted,35416,Carmine's Steakhouse,20 S 4Th,St Louis,MO,63102,241-1631,,Permitted
FoodFacility,Active,Permitted,18413,Caroline Mission Day Care Ctr,2830 CAROLINE,St Louis,MO,63104,773-1107,,Permitted
FoodFacility,Active,Permitted,8218,Carondelet Bakery,7726 Virginia Ave,St Louis,MO,63111,638-3519,,Permitted
FoodFacility,Active,Permitted,MLEN-9HHT24,Carondelet Diner,8129 Reilly,St Louis,MO,63111,833-3470,,Permitted
FoodFacility,Active,Permitted,1201017,Carondelet Leadership Academy,7604 MICHIGAN,St Louis,MO,63111,807-8744,,Permitted
FoodFacility,Active,Permitted,8301,Carondelet Retirement Home,6811 MICHIGAN,St Louis,MO,63111,352-9552,,Permitted
FoodFacility,Active,Permitted,17715,Carr Square Infant & Toddler,1521 Carr St,St Louis,MO,63106,421-4190,,Permitted
FoodFacility,Active,Permitted,37099,Carr Square Tenant Management,1629 BIDDLE,St Louis,MO,63106,588-1700,,Permitted
FoodFacility,Active,Permitted,KHUS-9RFMTK,Carrie Ellison Gietner Home,5000 S Broadway,St Louis,MO,63111,,,Permitted
FoodFacility,Active,Permitted,36104,Carson's A D,1712 S 9Th,St Louis,MO,63104,436-2707,,Permitted
FoodFacility,Active,Permitted,1200699,Caruso's Deli,1312 WASHINGTON,St Louis,MO,63103,588-1096,,Permitted
FoodFacility,Active,Permitted,KHUS-9MNMKE,Carver Elementary,3325 Bell Ave,SAINT LOUIS,MO,63106,,,Permitted
FoodFacility,Active,Permitted,37706,Casablanca II,4044 N FLORISSANT,St Louis,MO,63115,853-5729,,Permitted
FoodFacility,Active,Permitted,1400150,Casino Service Bar (Main),999 N 2nd St,St Louis,MO,63102,314-6355,,Permitted
FoodFacility,Active,Permitted,37666,Catering St Louis,2141 59TH,St Louis,MO,63110,961-7588,,Permitted
FoodFacility,Active,Permitted,15089,Cathedral Tower,325 N Newstead,St Louis,MO,63108,652-9525,,Permitted
FoodFacility,Active,Permitted,35639,Cat's Meow Inc,2600 S 11TH,St Louis,MO,63118,776-8617,,Permitted
FoodFacility,Active,Permitted,18084,CBGB,3163 S Grand,St Louis,MO,63118,591-7967,,Permitted
FoodFacility,Active,Permitted,MWHN-8X2L79,CBS BBQ,5508 St Louis Ave,St Louis,MO,,540-1998,,Permitted
